Exporter ISO3,Exporter,Importer ISO3,Importer,Year,Value (1000USD),Weight (1000kg),city_export,lat_export,lng_export,iso3_export,capital_export,city_import,lat_import,lng_import,iso3_import,capital_import
COL,Colombia,JPN,Japan,2018,4490.321,386.12823,Bogotá,4.7111 ,-74.0722 ,COL,primary,Tokyo,35.6870 ,139.7495 ,JPN,primary
COL,Colombia,KOR,"Korea, Republic",2018,41.761543,3.7285643,Bogotá,4.7111 ,-74.0722 ,COL,primary,Seoul,37.5667 ,126.9833 ,KOR,primary
COL,Colombia,KWT,Kuwait,2018,39.129665,4.2613583,Bogotá,4.7111 ,-74.0722 ,COL,primary,Kuwait City,29.3697 ,47.9783 ,KWT,primary
COL,Colombia,LBN,Lebanon,2018,0.776012,0.086,Bogotá,4.7111 ,-74.0722 ,COL,primary,Beirut,33.8981 ,35.5058 ,LBN,primary
COL,Colombia,LUX,Luxembourg,2018,0.249373,0.012,Bogotá,4.7111 ,-74.0722 ,COL,primary,Luxembourg,49.6117 ,6.1319 ,LUX,primary
COL,Colombia,MAC,"China, Macao SAR",2018,123.569115,57.92,Bogotá,4.7111 ,-74.0722 ,COL,primary,,,,,
COL,Colombia,MYS,Malaysia,2018,97.10347,25.940283,Bogotá,4.7111 ,-74.0722 ,COL,primary,Kuala Lumpur,3.1686 ,101.6980 ,MYS,primary
COL,Colombia,MYS,Malaysia,2018,97.10347,25.940283,Bogotá,4.7111 ,-74.0722 ,COL,primary,Putrajaya,2.9140 ,101.7019 ,MYS,primary
COL,Colombia,MUS,Mauritius,2018,2.842476,1.134,Bogotá,4.7111 ,-74.0722 ,COL,primary,Port Louis,-20.1644 ,57.5042 ,MUS,primary
COL,Colombia,MEX,Mexico,2018,1428.1573,177.17072,Bogotá,4.7111 ,-74.0722 ,COL,primary,Mexico City,19.4333 ,-99.1333 ,MEX,primary
COL,Colombia,,"Other Asia, nes",2018,163.98738,10.785542,Bogotá,4.7111 ,-74.0722 ,COL,primary,,,,,
COL,Colombia,MDA,Moldova,2018,10.184,0.99,Bogotá,4.7111 ,-74.0722 ,COL,primary,Chisinau,47.0228 ,28.8353 ,MDA,primary
COL,Colombia,MNE,Montenegro,2018,0.898784,0.03814,Bogotá,4.7111 ,-74.0722 ,COL,primary,Podgorica,42.4414 ,19.2628 ,MNE,primary
COL,Colombia,MAR,Morocco,2018,0.818751,0.03715,Bogotá,4.7111 ,-74.0722 ,COL,primary,Rabat,34.0209 ,-6.8416 ,MAR,primary
COL,Colombia,MAR,Morocco,2018,0.818751,0.03715,Bogotá,4.7111 ,-74.0722 ,COL,primary,Tifariti,26.1580 ,-10.5670 ,MAR,primary
COL,Colombia,NLD,Netherlands,2018,29.044552,3.7938886,Bogotá,4.7111 ,-74.0722 ,COL,primary,Amsterdam,52.3728 ,4.8936 ,NLD,primary
COL,Colombia,NLD,Netherlands,2018,29.044552,3.7938886,Bogotá,4.7111 ,-74.0722 ,COL,primary,The Hague,52.0800 ,4.3100 ,NLD,primary
COL,Colombia,CUW,Curacao,2018,81.33858,14.40107,Bogotá,4.7111 ,-74.0722 ,COL,primary,Willemstad,12.1080 ,-68.9350 ,CUW,primary
COL,Colombia,ABW,Aruba,2018,183.90808,19.633297,Bogotá,4.7111 ,-74.0722 ,COL,primary,Oranjestad,12.5186 ,-70.0358 ,ABW,primary
COL,Colombia,NZL,New Zealand,2018,3.1925333,0.43399996,Bogotá,4.7111 ,-74.0722 ,COL,primary,Wellington,-41.2889 ,174.7772 ,NZL,primary
COL,Colombia,NIC,Nicaragua,2018,3.597139,0.18440898,Bogotá,4.7111 ,-74.0722 ,COL,primary,Managua,12.1364 ,-86.2514 ,NIC,primary
COL,Colombia,NOR,Norway,2018,387.10284,42.310257,Bogotá,4.7111 ,-74.0722 ,COL,primary,Oslo,59.9133 ,10.7389 ,NOR,primary
COL,Colombia,PAN,Panama,2018,1426.2305,329.74872,Bogotá,4.7111 ,-74.0722 ,COL,primary,Panama City,8.9711 ,-79.5347 ,PAN,primary
COL,Colombia,PRY,Paraguay,2018,171.24417,15.7771435,Bogotá,4.7111 ,-74.0722 ,COL,primary,Asunción,-25.2945 ,-57.6435 ,PRY,primary
COL,Colombia,PER,Peru,2018,619.8013,75.26701,Bogotá,4.7111 ,-74.0722 ,COL,primary,Lima,-12.0600 ,-77.0375 ,PER,primary
COL,Colombia,POL,Poland,2018,29.417713,2.452755,Bogotá,4.7111 ,-74.0722 ,COL,primary,Warsaw,52.2300 ,21.0111 ,POL,primary
COL,Colombia,PRT,Portugal,2018,19.996244,3.585,Bogotá,4.7111 ,-74.0722 ,COL,primary,Lisbon,38.7122 ,-9.1340 ,PRT,primary
COL,Colombia,QAT,Qatar,2018,16.03904,0.752,Bogotá,4.7111 ,-74.0722 ,COL,primary,Doha,25.2867 ,51.5333 ,QAT,primary
COL,Colombia,ROU,Romania,2018,1.8904042,0.13499999,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bucharest,44.4325 ,26.1039 ,ROU,primary
COL,Colombia,RUS,Russian Federation,2018,100.25988,11.53362,Bogotá,4.7111 ,-74.0722 ,COL,primary,Moscow,55.7506 ,37.6175 ,RUS,primary
COL,Colombia,SAU,Saudi Arabia,2018,102.43468,21.849,Bogotá,4.7111 ,-74.0722 ,COL,primary,Riyadh,24.6500 ,46.7100 ,SAU,primary
COL,Colombia,SYC,Seychelles,2018,0.659791,0.08456,Bogotá,4.7111 ,-74.0722 ,COL,primary,Victoria,-4.6231 ,55.4525 ,SYC,primary
COL,Colombia,SGP,Singapore,2018,9.39751,0.70007,Bogotá,4.7111 ,-74.0722 ,COL,primary,Singapore,1.3000 ,103.8000 ,SGP,primary
COL,Colombia,SVK,Slovakia,2018,0.064952,0.002,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bratislava,48.1447 ,17.1128 ,SVK,primary
COL,Colombia,SVN,Slovenia,2018,1.82942,0.2475,Bogotá,4.7111 ,-74.0722 ,COL,primary,Ljubljana,46.0514 ,14.5061 ,SVN,primary
COL,Colombia,ZAF,South Africa,2018,132.36516,40.031,Bogotá,4.7111 ,-74.0722 ,COL,primary,Cape Town,-33.9253 ,18.4239 ,ZAF,primary
COL,Colombia,ZAF,South Africa,2018,132.36516,40.031,Bogotá,4.7111 ,-74.0722 ,COL,primary,Pretoria,-25.7461 ,28.1881 ,ZAF,primary
COL,Colombia,ZAF,South Africa,2018,132.36516,40.031,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bloemfontein,-29.1167 ,26.2167 ,ZAF,primary
COL,Colombia,ESP,Spain,2018,388.17154,47.442177,Bogotá,4.7111 ,-74.0722 ,COL,primary,Madrid,40.4169 ,-3.7033 ,ESP,primary
COL,Colombia,SUR,Suriname,2018,7.1927185,1.4194281,Bogotá,4.7111 ,-74.0722 ,COL,primary,Paramaribo,5.8522 ,-55.2039 ,SUR,primary
COL,Colombia,SWE,Sweden,2018,152.94795,36.62188,Bogotá,4.7111 ,-74.0722 ,COL,primary,Stockholm,59.3275 ,18.0547 ,SWE,primary
COL,Colombia,CHE,Switzerland,2018,14.8810005,1.4360051,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bern,46.9480 ,7.4474 ,CHE,primary
COL,Colombia,THA,Thailand,2018,4.63707,0.312,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bangkok,13.7525 ,100.4942 ,THA,primary
COL,Colombia,TTO,Trinidad and Tobago,2018,83.387856,11.607724,Bogotá,4.7111 ,-74.0722 ,COL,primary,Port of Spain,10.6667 ,-61.5167 ,TTO,primary
COL,Colombia,ARE,United Arab Emirates,2018,100.47713,9.603712,Bogotá,4.7111 ,-74.0722 ,COL,primary,Abu Dhabi,24.4667 ,54.3667 ,ARE,primary
COL,Colombia,TUR,Turkey,2018,7.426532,0.8625299,Bogotá,4.7111 ,-74.0722 ,COL,primary,Ankara,39.9300 ,32.8500 ,TUR,primary
COL,Colombia,UKR,Ukraine,2018,5.32726,0.61975,Bogotá,4.7111 ,-74.0722 ,COL,primary,Kyiv,50.4500 ,30.5233 ,UKR,primary
COL,Colombia,GBR,United Kingdom,2018,167.00922,41.830006,Bogotá,4.7111 ,-74.0722 ,COL,primary,London,51.5072 ,-0.1275 ,GBR,primary
COL,Colombia,,Free Zones,2018,4.34437,0.256,Bogotá,4.7111 ,-74.0722 ,COL,primary,,,,,
COL,Colombia,USA,United States,2018,43714.973,6467.745,Bogotá,4.7111 ,-74.0722 ,COL,primary,Washington,38.9047 ,-77.0163 ,USA,primary
COL,Colombia,BFA,Burkina Faso,2018,0.028727,0.033,Bogotá,4.7111 ,-74.0722 ,COL,primary,Ouagadougou,12.3686 ,-1.5275 ,BFA,primary
COL,Colombia,URY,Uruguay,2018,112.87584,11.88219,Bogotá,4.7111 ,-74.0722 ,COL,primary,Montevideo,-34.9056 ,-56.1842 ,URY,primary
COL,Colombia,VEN,Venezuela,2018,55.71045,3.22,Bogotá,4.7111 ,-74.0722 ,COL,primary,Caracas,10.4806 ,-66.9036 ,VEN,primary
COL,Colombia,,"Areas, nes",2018,706.008,56.68185,Bogotá,4.7111 ,-74.0722 ,COL,primary,,,,,
COL,Colombia,AZE,Azerbaijan,2019,31.78968,2.50225,Bogotá,4.7111 ,-74.0722 ,COL,primary,Baku,40.3667 ,49.8352 ,AZE,primary
COL,Colombia,ARG,Argentina,2019,1214.3573,152.31573,Bogotá,4.7111 ,-74.0722 ,COL,primary,Buenos Aires,-34.6036 ,-58.3814 ,ARG,primary
COL,Colombia,AUS,Australia,2019,153.75818,20.623325,Bogotá,4.7111 ,-74.0722 ,COL,primary,Canberra,-35.2931 ,149.1269 ,AUS,primary
COL,Colombia,AUT,Austria,2019,27.899883,2.6065843,Bogotá,4.7111 ,-74.0722 ,COL,primary,Vienna,48.2083 ,16.3725 ,AUT,primary
COL,Colombia,BHR,Bahrain,2019,3.2722542,0.3431202,Bogotá,4.7111 ,-74.0722 ,COL,primary,Manama,26.2233 ,50.5875 ,BHR,primary
COL,Colombia,BEL,Belgium,2019,184.47813,55.053253,Bogotá,4.7111 ,-74.0722 ,COL,primary,Brussels,50.8467 ,4.3525 ,BEL,primary
COL,Colombia,BMU,Bermuda,2019,0.9836,0.01872,Bogotá,4.7111 ,-74.0722 ,COL,primary,Hamilton,32.2942 ,-64.7819 ,BMU,primary
COL,Colombia,BOL,Bolivia,2019,147.2011,13.589992,Bogotá,4.7111 ,-74.0722 ,COL,primary,La Paz,-16.4958 ,-68.1333 ,BOL,primary
COL,Colombia,BOL,Bolivia,2019,147.2011,13.589992,Bogotá,4.7111 ,-74.0722 ,COL,primary,Sucre,-19.0475 ,-65.2600 ,BOL,primary
COL,Colombia,BRA,Brazil,2019,143.57086,30.359573,Bogotá,4.7111 ,-74.0722 ,COL,primary,Brasília,-15.7939 ,-47.8828 ,BRA,primary
COL,Colombia,BGR,Bulgaria,2019,121.029884,16.27164,Bogotá,4.7111 ,-74.0722 ,COL,primary,Sofia,42.6979 ,23.3217 ,BGR,primary
COL,Colombia,BLR,Belarus,2019,3.9,0.484,Bogotá,4.7111 ,-74.0722 ,COL,primary,Minsk,53.9006 ,27.5586 ,BLR,primary
COL,Colombia,CAN,Canada,2019,2353.873,576.54114,Bogotá,4.7111 ,-74.0722 ,COL,primary,Ottawa,45.4247 ,-75.6950 ,CAN,primary
COL,Colombia,CHL,Chile,2019,2644.6492,283.00714,Bogotá,4.7111 ,-74.0722 ,COL,primary,Santiago,-33.4372 ,-70.6506 ,CHL,primary
COL,Colombia,CHN,China,2019,818.1375,108.9057,Bogotá,4.7111 ,-74.0722 ,COL,primary,Beijing,39.9067 ,116.3975 ,CHN,primary
COL,Colombia,CRI,Costa Rica,2019,278.41458,59.87471,Bogotá,4.7111 ,-74.0722 ,COL,primary,San José,9.9325 ,-84.0800 ,CRI,primary
COL,Colombia,HRV,Croatia,2019,0.242,0.00374,Bogotá,4.7111 ,-74.0722 ,COL,primary,Zagreb,45.8131 ,15.9772 ,HRV,primary
COL,Colombia,CUB,Cuba,2019,24.81251,6.06014,Bogotá,4.7111 ,-74.0722 ,COL,primary,Havana,23.1367 ,-82.3589 ,CUB,primary
COL,Colombia,CZE,Czech Republic,2019,33.643,4.23,Bogotá,4.7111 ,-74.0722 ,COL,primary,Prague,50.0875 ,14.4214 ,CZE,primary
COL,Colombia,DNK,Denmark,2019,14.458773,1.112,Bogotá,4.7111 ,-74.0722 ,COL,primary,Copenhagen,55.6805 ,12.5615 ,DNK,primary
COL,Colombia,DOM,Dominican Republic,2019,54.940945,8.126728,Bogotá,4.7111 ,-74.0722 ,COL,primary,Santo Domingo,18.4764 ,-69.8933 ,DOM,primary
COL,Colombia,ECU,Ecuador,2019,2113.6665,289.98016,Bogotá,4.7111 ,-74.0722 ,COL,primary,Quito,-0.2200 ,-78.5125 ,ECU,primary
COL,Colombia,SLV,El Salvador,2019,90.284515,8.957188,Bogotá,4.7111 ,-74.0722 ,COL,primary,San Salvador,13.6989 ,-89.1914 ,SLV,primary
COL,Colombia,EST,Estonia,2019,221.85721,41.228973,Bogotá,4.7111 ,-74.0722 ,COL,primary,Tallinn,59.4372 ,24.7453 ,EST,primary
COL,Colombia,FIN,Finland,2019,1139.8695,385.14893,Bogotá,4.7111 ,-74.0722 ,COL,primary,Helsinki,60.1708 ,24.9375 ,FIN,primary
COL,Colombia,FRA,France,2019,75.19962,12.643126,Bogotá,4.7111 ,-74.0722 ,COL,primary,Paris,48.8567 ,2.3522 ,FRA,primary
COL,Colombia,PYF,French Polynesia,2019,12.28773,0.69358,Bogotá,4.7111 ,-74.0722 ,COL,primary,Papeete,-17.5334 ,-149.5667 ,PYF,primary
COL,Colombia,DEU,Germany,2019,118.91221,12.254276,Bogotá,4.7111 ,-74.0722 ,COL,primary,Berlin,52.5200 ,13.4050 ,DEU,primary
COL,Colombia,GRC,Greece,2019,45.881084,5.051268,Bogotá,4.7111 ,-74.0722 ,COL,primary,Athens,37.9842 ,23.7281 ,GRC,primary
COL,Colombia,GRD,Grenada,2019,3.140371,0.2,Bogotá,4.7111 ,-74.0722 ,COL,primary,Saint George’s,12.0500 ,-61.7500 ,GRD,primary
COL,Colombia,GTM,Guatemala,2019,129.44,19.262,Bogotá,4.7111 ,-74.0722 ,COL,primary,Guatemala City,14.6417 ,-90.5133 ,GTM,primary
COL,Colombia,GUY,Guyana,2019,7.8506413,0.48599997,Bogotá,4.7111 ,-74.0722 ,COL,primary,Georgetown,6.8011 ,-58.1550 ,GUY,primary
COL,Colombia,HND,Honduras,2019,7.12449,1.74873,Bogotá,4.7111 ,-74.0722 ,COL,primary,Tegucigalpa,14.1057 ,-87.2040 ,HND,primary
COL,Colombia,HUN,Hungary,2019,0.673,0.055,Bogotá,4.7111 ,-74.0722 ,COL,primary,Budapest,47.4983 ,19.0408 ,HUN,primary
COL,Colombia,ISL,Iceland,2019,441.2269,87.613,Bogotá,4.7111 ,-74.0722 ,COL,primary,Reykjavík,64.1458 ,-21.9425 ,ISL,primary
COL,Colombia,IRL,Ireland,2019,82.922874,26.322,Bogotá,4.7111 ,-74.0722 ,COL,primary,Dublin,53.3497 ,-6.2603 ,IRL,primary
COL,Colombia,ISR,Israel,2019,54.21256,19.174,Bogotá,4.7111 ,-74.0722 ,COL,primary,Jerusalem,31.7789 ,35.2256 ,ISR,primary
COL,Colombia,ITA,Italy,2019,62.176315,12.127172,Bogotá,4.7111 ,-74.0722 ,COL,primary,Rome,41.8931 ,12.4828 ,ITA,primary
COL,Colombia,JPN,Japan,2019,3169.5776,316.2884,Bogotá,4.7111 ,-74.0722 ,COL,primary,Tokyo,35.6870 ,139.7495 ,JPN,primary
COL,Colombia,KOR,"Korea, Republic",2019,89.57385,7.7534175,Bogotá,4.7111 ,-74.0722 ,COL,primary,Seoul,37.5667 ,126.9833 ,KOR,primary
COL,Colombia,KWT,Kuwait,2019,21.799107,1.5625074,Bogotá,4.7111 ,-74.0722 ,COL,primary,Kuwait City,29.3697 ,47.9783 ,KWT,primary
COL,Colombia,LBN,Lebanon,2019,1.21501,0.17847,Bogotá,4.7111 ,-74.0722 ,COL,primary,Beirut,33.8981 ,35.5058 ,LBN,primary
COL,Colombia,LUX,Luxembourg,2019,11.1649,0.3,Bogotá,4.7111 ,-74.0722 ,COL,primary,Luxembourg,49.6117 ,6.1319 ,LUX,primary
COL,Colombia,MAC,"China, Macao SAR",2019,40.996117,5.315084,Bogotá,4.7111 ,-74.0722 ,COL,primary,,,,,
COL,Colombia,MYS,Malaysia,2019,919.4991,299.02188,Bogotá,4.7111 ,-74.0722 ,COL,primary,Kuala Lumpur,3.1686 ,101.6980 ,MYS,primary
COL,Colombia,MYS,Malaysia,2019,919.4991,299.02188,Bogotá,4.7111 ,-74.0722 ,COL,primary,Putrajaya,2.9140 ,101.7019 ,MYS,primary
COL,Colombia,MUS,Mauritius,2019,1.713065,0.496,Bogotá,4.7111 ,-74.0722 ,COL,primary,Port Louis,-20.1644 ,57.5042 ,MUS,primary
COL,Colombia,MEX,Mexico,2019,805.2853,96.34313,Bogotá,4.7111 ,-74.0722 ,COL,primary,Mexico City,19.4333 ,-99.1333 ,MEX,primary
COL,Colombia,,"Other Asia, nes",2019,215.56659,10.964466,Bogotá,4.7111 ,-74.0722 ,COL,primary,,,,,
COL,Colombia,MDA,Moldova,2019,68.547,9.712,Bogotá,4.7111 ,-74.0722 ,COL,primary,Chisinau,47.0228 ,28.8353 ,MDA,primary
COL,Colombia,MAR,Morocco,2019,0.037745,0.0012,Bogotá,4.7111 ,-74.0722 ,COL,primary,Rabat,34.0209 ,-6.8416 ,MAR,primary
COL,Colombia,MAR,Morocco,2019,0.037745,0.0012,Bogotá,4.7111 ,-74.0722 ,COL,primary,Tifariti,26.1580 ,-10.5670 ,MAR,primary
COL,Colombia,OMN,Oman,2019,3.836,0.3,Bogotá,4.7111 ,-74.0722 ,COL,primary,Muscat,23.6139 ,58.5922 ,OMN,primary
COL,Colombia,NLD,Netherlands,2019,70.95859,19.366959,Bogotá,4.7111 ,-74.0722 ,COL,primary,Amsterdam,52.3728 ,4.8936 ,NLD,primary
COL,Colombia,NLD,Netherlands,2019,70.95859,19.366959,Bogotá,4.7111 ,-74.0722 ,COL,primary,The Hague,52.0800 ,4.3100 ,NLD,primary
COL,Colombia,CUW,Curacao,2019,95.33335,14.32679,Bogotá,4.7111 ,-74.0722 ,COL,primary,Willemstad,12.1080 ,-68.9350 ,CUW,primary
COL,Colombia,ABW,Aruba,2019,185.20517,23.681755,Bogotá,4.7111 ,-74.0722 ,COL,primary,Oranjestad,12.5186 ,-70.0358 ,ABW,primary
COL,Colombia,NZL,New Zealand,2019,57.8744,7.7328925,Bogotá,4.7111 ,-74.0722 ,COL,primary,Wellington,-41.2889 ,174.7772 ,NZL,primary
COL,Colombia,NIC,Nicaragua,2019,0.04697,0.01653,Bogotá,4.7111 ,-74.0722 ,COL,primary,Managua,12.1364 ,-86.2514 ,NIC,primary
COL,Colombia,NGA,Nigeria,2019,0.8835,0.15,Bogotá,4.7111 ,-74.0722 ,COL,primary,Abuja,9.0667 ,7.4833 ,NGA,primary
COL,Colombia,NOR,Norway,2019,487.0056,59.41,Bogotá,4.7111 ,-74.0722 ,COL,primary,Oslo,59.9133 ,10.7389 ,NOR,primary
COL,Colombia,PAK,Pakistan,2019,0.241241,0.035,Bogotá,4.7111 ,-74.0722 ,COL,primary,Islamabad,33.6931 ,73.0639 ,PAK,primary
COL,Colombia,PAN,Panama,2019,2374.8896,531.7344,Bogotá,4.7111 ,-74.0722 ,COL,primary,Panama City,8.9711 ,-79.5347 ,PAN,primary
COL,Colombia,PRY,Paraguay,2019,277.30664,32.25507,Bogotá,4.7111 ,-74.0722 ,COL,primary,Asunción,-25.2945 ,-57.6435 ,PRY,primary
COL,Colombia,PER,Peru,2019,777.49384,103.895706,Bogotá,4.7111 ,-74.0722 ,COL,primary,Lima,-12.0600 ,-77.0375 ,PER,primary
COL,Colombia,POL,Poland,2019,41.84229,3.5911486,Bogotá,4.7111 ,-74.0722 ,COL,primary,Warsaw,52.2300 ,21.0111 ,POL,primary
COL,Colombia,PRT,Portugal,2019,27.37555,4.647,Bogotá,4.7111 ,-74.0722 ,COL,primary,Lisbon,38.7122 ,-9.1340 ,PRT,primary
COL,Colombia,QAT,Qatar,2019,53.11675,2.902,Bogotá,4.7111 ,-74.0722 ,COL,primary,Doha,25.2867 ,51.5333 ,QAT,primary
COL,Colombia,ROU,Romania,2019,46.64402,13.08385,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bucharest,44.4325 ,26.1039 ,ROU,primary
COL,Colombia,RUS,Russian Federation,2019,223.36725,26.970423,Bogotá,4.7111 ,-74.0722 ,COL,primary,Moscow,55.7506 ,37.6175 ,RUS,primary
COL,Colombia,SAU,Saudi Arabia,2019,56.45472,14.752302,Bogotá,4.7111 ,-74.0722 ,COL,primary,Riyadh,24.6500 ,46.7100 ,SAU,primary
COL,Colombia,SGP,Singapore,2019,112.51449,22.0881,Bogotá,4.7111 ,-74.0722 ,COL,primary,Singapore,1.3000 ,103.8000 ,SGP,primary
COL,Colombia,SVK,Slovakia,2019,3.184996,0.28207725,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bratislava,48.1447 ,17.1128 ,SVK,primary
COL,Colombia,SVN,Slovenia,2019,0.53936,0.04535,Bogotá,4.7111 ,-74.0722 ,COL,primary,Ljubljana,46.0514 ,14.5061 ,SVN,primary
COL,Colombia,ESP,Spain,2019,446.22827,69.40987,Bogotá,4.7111 ,-74.0722 ,COL,primary,Madrid,40.4169 ,-3.7033 ,ESP,primary
COL,Colombia,SUR,Suriname,2019,10.278784,1.5693057,Bogotá,4.7111 ,-74.0722 ,COL,primary,Paramaribo,5.8522 ,-55.2039 ,SUR,primary
COL,Colombia,SWE,Sweden,2019,34.705025,8.69556,Bogotá,4.7111 ,-74.0722 ,COL,primary,Stockholm,59.3275 ,18.0547 ,SWE,primary
COL,Colombia,CHE,Switzerland,2019,12.3518505,0.89668334,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bern,46.9480 ,7.4474 ,CHE,primary
COL,Colombia,THA,Thailand,2019,2.95501,0.322873,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bangkok,13.7525 ,100.4942 ,THA,primary
COL,Colombia,TTO,Trinidad and Tobago,2019,188.58925,26.760475,Bogotá,4.7111 ,-74.0722 ,COL,primary,Port of Spain,10.6667 ,-61.5167 ,TTO,primary
COL,Colombia,ARE,United Arab Emirates,2019,22.24243,2.7654574,Bogotá,4.7111 ,-74.0722 ,COL,primary,Abu Dhabi,24.4667 ,54.3667 ,ARE,primary
COL,Colombia,TUR,Turkey,2019,16.82996,2.1381378,Bogotá,4.7111 ,-74.0722 ,COL,primary,Ankara,39.9300 ,32.8500 ,TUR,primary
COL,Colombia,MKD,North Macedonia,2019,0.16493,0.003,Bogotá,4.7111 ,-74.0722 ,COL,primary,Skopje,41.9961 ,21.4317 ,MKD,primary
COL,Colombia,GBR,United Kingdom,2019,292.7414,67.93708,Bogotá,4.7111 ,-74.0722 ,COL,primary,London,51.5072 ,-0.1275 ,GBR,primary
COL,Colombia,USA,United States,2019,52217.336,9142.707,Bogotá,4.7111 ,-74.0722 ,COL,primary,Washington,38.9047 ,-77.0163 ,USA,primary
COL,Colombia,URY,Uruguay,2019,196.78749,21.697662,Bogotá,4.7111 ,-74.0722 ,COL,primary,Montevideo,-34.9056 ,-56.1842 ,URY,primary
COL,Colombia,VEN,Venezuela,2019,86.06952,10.46215,Bogotá,4.7111 ,-74.0722 ,COL,primary,Caracas,10.4806 ,-66.9036 ,VEN,primary
COL,Colombia,,"Areas, nes",2019,666.5468,59.03977,Bogotá,4.7111 ,-74.0722 ,COL,primary,,,,,
COL,Colombia,ATG,Antigua and Barbuda,2020,1.5124,0.11466,Bogotá,4.7111 ,-74.0722 ,COL,primary,Saint John’s,17.1167 ,-61.8500 ,ATG,primary
COL,Colombia,AZE,Azerbaijan,2020,20.89891,1.8425,Bogotá,4.7111 ,-74.0722 ,COL,primary,Baku,40.3667 ,49.8352 ,AZE,primary
COL,Colombia,ARG,Argentina,2020,619.41754,81.53231,Bogotá,4.7111 ,-74.0722 ,COL,primary,Buenos Aires,-34.6036 ,-58.3814 ,ARG,primary
COL,Colombia,AUS,Australia,2020,59.556408,12.784528,Bogotá,4.7111 ,-74.0722 ,COL,primary,Canberra,-35.2931 ,149.1269 ,AUS,primary
COL,Colombia,AUT,Austria,2020,109.11635,10.796499,Bogotá,4.7111 ,-74.0722 ,COL,primary,Vienna,48.2083 ,16.3725 ,AUT,primary
COL,Colombia,BHR,Bahrain,2020,12.96747,1.30915,Bogotá,4.7111 ,-74.0722 ,COL,primary,Manama,26.2233 ,50.5875 ,BHR,primary
COL,Colombia,ARM,Armenia,2020,0.17451,0.01232,Bogotá,4.7111 ,-74.0722 ,COL,primary,Yerevan,40.1814 ,44.5144 ,ARM,primary
COL,Colombia,BRB,Barbados,2020,3.885584,0.62600243,Bogotá,4.7111 ,-74.0722 ,COL,primary,Bridgetown,13.0969 ,-59.6131 ,BRB,primary
COL,Colombia,BEL,Belgium,2020,75.56076,7.104043,Bogotá,4.7111 ,-74.0722 ,COL,primary,Brussels,50.8467 ,4.3525 ,BEL,primary
COL,Colombia,BMU,Bermuda,2020,1.04137,0.0478,Bogotá,4.7111 ,-74.0722 ,COL,primary,Hamilton,32.2942 ,-64.7819 ,BMU,primary
COL,Colombia,BOL,Bolivia,2020,110.368324,11.782087,Bogotá,4.7111 ,-74.0722 ,COL,primary,La Paz,-16.4958 ,-68.1333 ,BOL,primary
COL,Colombia,BOL,Bolivia,2020,110.368324,11.782087,Bogotá,4.7111 ,-74.0722 ,COL,primary,Sucre,-19.0475 ,-65.2600 ,BOL,primary
COL,Colombia,BRA,Brazil,2020,412.76184,62.9376,Bogotá,4.7111 ,-74.0722 ,COL,primary,Brasília,-15.7939 ,-47.8828 ,BRA,primary
COL,Colombia,BGR,Bulgaria,2020,13.922703,0.802,Bogotá,4.7111 ,-74.0722 ,COL,primary,Sofia,42.6979 ,23.3217 ,BGR,primary
COL,Colombia,BLR,Belarus,2020,2.4,0.308,Bogotá,4.7111 ,-74.0722 ,COL,primary,Minsk,53.9006 ,27.5586 ,BLR,primary
COL,Colombia,CAN,Canada,2020,1223.2543,245.72868,Bogotá,4.7111 ,-74.0722 ,COL,primary,Ottawa,45.4247 ,-75.6950 ,CAN,primary
COL,Colombia,CHL,Chile,2020,3166.1182,469.5492,Bogotá,4.7111 ,-74.0722 ,COL,primary,Santiago,-33.4372 ,-70.6506 ,CHL,primary
COL,Colombia,CHN,China,2020,1729.3081,236.04733,Bogotá,4.7111 ,-74.0722 ,COL,primary,Beijing,39.9067 ,116.3975 ,CHN,primary
COL,Colombia,CRI,Costa Rica,2020,135.97981,29.241417,Bogotá,4.7111 ,-74.0722 ,COL,primary,San José,9.9325 ,-84.0800 ,CRI,primary
COL,Colombia,CUB,Cuba,2020,25.4378,2.81943,Bogotá,4.7111 ,-74.0722 ,COL,primary,Havana,23.1367 ,-82.3589 ,CUB,primary
COL,Colombia,CZE,Czech Republic,2020,69.17717,6.5631332,Bogotá,4.7111 ,-74.0722 ,COL,primary,Prague,50.0875 ,14.4214 ,CZE,primary
COL,Colombia,DNK,Denmark,2020,14.501192,0.974,Bogotá,4.7111 ,-74.0722 ,COL,primary,Copenhagen,55.6805 ,12.5615 ,DNK,primary
COL,Colombia,DOM,Dominican Republic,2020,56.47508,7.9379373,Bogotá,4.7111 ,-74.0722 ,COL,primary,Santo Domingo,18.4764 ,-69.8933 ,DOM,primary
