Exporter ISO3,Exporter,Importer ISO3,Importer,Year,Value (1000USD),Weight (1000kg),city_export,lat_export,lng_export,iso3_export,capital_export,city_import,lat_import,lng_import,iso3_import,capital_import
SGP,Singapore,USA,United States,2022,3222.598,467.9483,Singapore,1.3,103.8,SGP,primary,Washington,38.9047,-77.0163,USA,primary
SVK,Slovakia,CZE,Czech Republic,2018,1440.3969,361.9466,Bratislava,48.1447,17.1128,SVK,primary,Prague,50.0875,14.4214,CZE,primary
SVK,Slovakia,DNK,Denmark,2018,2.460956,0.695,Bratislava,48.1447,17.1128,SVK,primary,Copenhagen,55.6805,12.5615,DNK,primary
SVK,Slovakia,DEU,Germany,2018,44.560936,4.467,Bratislava,48.1447,17.1128,SVK,primary,Berlin,52.52,13.405,DEU,primary
SVK,Slovakia,GRC,Greece,2018,130.99953,6.462,Bratislava,48.1447,17.1128,SVK,primary,Athens,37.9842,23.7281,GRC,primary
SVK,Slovakia,HUN,Hungary,2018,499.00735,116.78292,Bratislava,48.1447,17.1128,SVK,primary,Budapest,47.4983,19.0408,HUN,primary
SVK,Slovakia,ITA,Italy,2018,0.008270497,0.001,Bratislava,48.1447,17.1128,SVK,primary,Rome,41.8931,12.4828,ITA,primary
SVK,Slovakia,NLD,Netherlands,2018,4.139715,1.423,Bratislava,48.1447,17.1128,SVK,primary,Amsterdam,52.3728,4.8936,NLD,primary
SVK,Slovakia,NLD,Netherlands,2018,4.139715,1.423,Bratislava,48.1447,17.1128,SVK,primary,The Hague,52.08,4.31,NLD,primary
SVK,Slovakia,POL,Poland,2018,28.140478,5.7410946,Bratislava,48.1447,17.1128,SVK,primary,Warsaw,52.23,21.0111,POL,primary
SVK,Slovakia,SVK,Slovakia,2018,4.664768,0.456,Bratislava,48.1447,17.1128,SVK,primary,Bratislava,48.1447,17.1128,SVK,primary
SVK,Slovakia,UKR,Ukraine,2018,5.94138,1.75,Bratislava,48.1447,17.1128,SVK,primary,Kyiv,50.45,30.5233,UKR,primary
SVK,Slovakia,GBR,United Kingdom,2018,0.010269281,0.002,Bratislava,48.1447,17.1128,SVK,primary,London,51.5072,-0.1275,GBR,primary
SVK,Slovakia,AUT,Austria,2019,0.37301597,0.06523137,Bratislava,48.1447,17.1128,SVK,primary,Vienna,48.2083,16.3725,AUT,primary
SVK,Slovakia,CZE,Czech Republic,2019,6320.8555,1089.7413,Bratislava,48.1447,17.1128,SVK,primary,Prague,50.0875,14.4214,CZE,primary
SVK,Slovakia,DNK,Denmark,2019,0.318317,0.105,Bratislava,48.1447,17.1128,SVK,primary,Copenhagen,55.6805,12.5615,DNK,primary
SVK,Slovakia,DEU,Germany,2019,62.34692,6.469,Bratislava,48.1447,17.1128,SVK,primary,Berlin,52.52,13.405,DEU,primary
SVK,Slovakia,HUN,Hungary,2019,2368.279,478.35507,Bratislava,48.1447,17.1128,SVK,primary,Budapest,47.4983,19.0408,HUN,primary
SVK,Slovakia,ITA,Italy,2019,2.460882,0.513,Bratislava,48.1447,17.1128,SVK,primary,Rome,41.8931,12.4828,ITA,primary
SVK,Slovakia,LTU,Lithuania,2019,289.904,53.984,Bratislava,48.1447,17.1128,SVK,primary,Vilnius,54.6872,25.28,LTU,primary
SVK,Slovakia,NLD,Netherlands,2019,7.217515,2.614,Bratislava,48.1447,17.1128,SVK,primary,Amsterdam,52.3728,4.8936,NLD,primary
SVK,Slovakia,NLD,Netherlands,2019,7.217515,2.614,Bratislava,48.1447,17.1128,SVK,primary,The Hague,52.08,4.31,NLD,primary
SVK,Slovakia,POL,Poland,2019,2.769581,0.423,Bratislava,48.1447,17.1128,SVK,primary,Warsaw,52.23,21.0111,POL,primary
SVK,Slovakia,SVK,Slovakia,2019,0.656012,0.059,Bratislava,48.1447,17.1128,SVK,primary,Bratislava,48.1447,17.1128,SVK,primary
SVK,Slovakia,SVN,Slovenia,2019,18.05133,7.0025,Bratislava,48.1447,17.1128,SVK,primary,Ljubljana,46.0514,14.5061,SVN,primary
SVK,Slovakia,UKR,Ukraine,2019,22.830572,6.6,Bratislava,48.1447,17.1128,SVK,primary,Kyiv,50.45,30.5233,UKR,primary
SVK,Slovakia,GBR,United Kingdom,2019,1.957962,0.148,Bratislava,48.1447,17.1128,SVK,primary,London,51.5072,-0.1275,GBR,primary
SVK,Slovakia,AUT,Austria,2020,1.64788,0.34512177,Bratislava,48.1447,17.1128,SVK,primary,Vienna,48.2083,16.3725,AUT,primary
SVK,Slovakia,BGR,Bulgaria,2020,21.651972,2.174,Bratislava,48.1447,17.1128,SVK,primary,Sofia,42.6979,23.3217,BGR,primary
SVK,Slovakia,CZE,Czech Republic,2020,5655.7544,1421.468,Bratislava,48.1447,17.1128,SVK,primary,Prague,50.0875,14.4214,CZE,primary
SVK,Slovakia,DNK,Denmark,2020,17.434017,5.061,Bratislava,48.1447,17.1128,SVK,primary,Copenhagen,55.6805,12.5615,DNK,primary
SVK,Slovakia,FRA,France,2020,2.9977684,0.88541806,Bratislava,48.1447,17.1128,SVK,primary,Paris,48.8567,2.3522,FRA,primary
SVK,Slovakia,DEU,Germany,2020,100.71427,10.04,Bratislava,48.1447,17.1128,SVK,primary,Berlin,52.52,13.405,DEU,primary
SVK,Slovakia,HUN,Hungary,2020,6048.127,1104.353,Bratislava,48.1447,17.1128,SVK,primary,Budapest,47.4983,19.0408,HUN,primary
SVK,Slovakia,ITA,Italy,2020,16.341366,3.1660795,Bratislava,48.1447,17.1128,SVK,primary,Rome,41.8931,12.4828,ITA,primary
SVK,Slovakia,LTU,Lithuania,2020,284.046,53.951,Bratislava,48.1447,17.1128,SVK,primary,Vilnius,54.6872,25.28,LTU,primary
SVK,Slovakia,NLD,Netherlands,2020,1.901756,0.453,Bratislava,48.1447,17.1128,SVK,primary,Amsterdam,52.3728,4.8936,NLD,primary
SVK,Slovakia,NLD,Netherlands,2020,1.901756,0.453,Bratislava,48.1447,17.1128,SVK,primary,The Hague,52.08,4.31,NLD,primary
SVK,Slovakia,POL,Poland,2020,71.37989,5.5154657,Bratislava,48.1447,17.1128,SVK,primary,Warsaw,52.23,21.0111,POL,primary
SVK,Slovakia,SVK,Slovakia,2020,1.210728,0.146,Bratislava,48.1447,17.1128,SVK,primary,Bratislava,48.1447,17.1128,SVK,primary
SVK,Slovakia,SVN,Slovenia,2020,4.93808,0.8933,Bratislava,48.1447,17.1128,SVK,primary,Ljubljana,46.0514,14.5061,SVN,primary
SVK,Slovakia,ESP,Spain,2020,0.914899,0.058,Bratislava,48.1447,17.1128,SVK,primary,Madrid,40.4169,-3.7033,ESP,primary
SVK,Slovakia,CHE,Switzerland,2020,0.277554,0.031,Bratislava,48.1447,17.1128,SVK,primary,Bern,46.948,7.4474,CHE,primary
SVK,Slovakia,ARE,United Arab Emirates,2020,0.587793,0.0237,Bratislava,48.1447,17.1128,SVK,primary,Abu Dhabi,24.4667,54.3667,ARE,primary
SVK,Slovakia,UKR,Ukraine,2020,6.796066,0.411,Bratislava,48.1447,17.1128,SVK,primary,Kyiv,50.45,30.5233,UKR,primary
SVK,Slovakia,GBR,United Kingdom,2020,28.798532,2.1942928,Bratislava,48.1447,17.1128,SVK,primary,London,51.5072,-0.1275,GBR,primary
SVK,Slovakia,AUT,Austria,2021,2.2984853,0.3225276,Bratislava,48.1447,17.1128,SVK,primary,Vienna,48.2083,16.3725,AUT,primary
SVK,Slovakia,BGR,Bulgaria,2021,2170.1523,562.437,Bratislava,48.1447,17.1128,SVK,primary,Sofia,42.6979,23.3217,BGR,primary
SVK,Slovakia,CAN,Canada,2021,0.16429,0.012,Bratislava,48.1447,17.1128,SVK,primary,Ottawa,45.4247,-75.695,CAN,primary
SVK,Slovakia,CYP,Cyprus,2021,221.25287,41.382,Bratislava,48.1447,17.1128,SVK,primary,Nicosia,35.1725,33.365,CYP,primary
SVK,Slovakia,CZE,Czech Republic,2021,1075.0214,132.336,Bratislava,48.1447,17.1128,SVK,primary,Prague,50.0875,14.4214,CZE,primary
SVK,Slovakia,DNK,Denmark,2021,0.250034,0.039,Bratislava,48.1447,17.1128,SVK,primary,Copenhagen,55.6805,12.5615,DNK,primary
SVK,Slovakia,FRA,France,2021,6.2684135,1.3656993,Bratislava,48.1447,17.1128,SVK,primary,Paris,48.8567,2.3522,FRA,primary
SVK,Slovakia,DEU,Germany,2021,169.33647,16.404,Bratislava,48.1447,17.1128,SVK,primary,Berlin,52.52,13.405,DEU,primary
SVK,Slovakia,GRC,Greece,2021,14.07461,3.946,Bratislava,48.1447,17.1128,SVK,primary,Athens,37.9842,23.7281,GRC,primary
SVK,Slovakia,HUN,Hungary,2021,2680.8276,449.7731,Bratislava,48.1447,17.1128,SVK,primary,Budapest,47.4983,19.0408,HUN,primary
SVK,Slovakia,ITA,Italy,2021,18.835073,3.327498,Bratislava,48.1447,17.1128,SVK,primary,Rome,41.8931,12.4828,ITA,primary
SVK,Slovakia,NLD,Netherlands,2021,6.255513,1.359,Bratislava,48.1447,17.1128,SVK,primary,Amsterdam,52.3728,4.8936,NLD,primary
SVK,Slovakia,NLD,Netherlands,2021,6.255513,1.359,Bratislava,48.1447,17.1128,SVK,primary,The Hague,52.08,4.31,NLD,primary
SVK,Slovakia,POL,Poland,2021,45.77971,3.9895256,Bratislava,48.1447,17.1128,SVK,primary,Warsaw,52.23,21.0111,POL,primary
SVK,Slovakia,ROU,Romania,2021,65.71301,12.30743,Bratislava,48.1447,17.1128,SVK,primary,Bucharest,44.4325,26.1039,ROU,primary
SVK,Slovakia,SVN,Slovenia,2021,7.531475,0.93625,Bratislava,48.1447,17.1128,SVK,primary,Ljubljana,46.0514,14.5061,SVN,primary
SVK,Slovakia,ESP,Spain,2021,5.010088,0.307,Bratislava,48.1447,17.1128,SVK,primary,Madrid,40.4169,-3.7033,ESP,primary
SVK,Slovakia,CHE,Switzerland,2021,3.104378,0.27,Bratislava,48.1447,17.1128,SVK,primary,Bern,46.948,7.4474,CHE,primary
SVK,Slovakia,GBR,United Kingdom,2021,0.357602,0.039,Bratislava,48.1447,17.1128,SVK,primary,London,51.5072,-0.1275,GBR,primary
SVK,Slovakia,AUT,Austria,2022,1.8266271,0.20250112,Bratislava,48.1447,17.1128,SVK,primary,Vienna,48.2083,16.3725,AUT,primary
SVK,Slovakia,HRV,Croatia,2022,0.015058035,0.001659804,Bratislava,48.1447,17.1128,SVK,primary,Zagreb,45.8131,15.9772,HRV,primary
SVK,Slovakia,CZE,Czech Republic,2022,4097.0244,573.8126,Bratislava,48.1447,17.1128,SVK,primary,Prague,50.0875,14.4214,CZE,primary
SVK,Slovakia,FRA,France,2022,5.6406884,0.53203815,Bratislava,48.1447,17.1128,SVK,primary,Paris,48.8567,2.3522,FRA,primary
SVK,Slovakia,DEU,Germany,2022,14.252546,2.622688,Bratislava,48.1447,17.1128,SVK,primary,Berlin,52.52,13.405,DEU,primary
SVK,Slovakia,GRC,Greece,2022,19.679373,1.334,Bratislava,48.1447,17.1128,SVK,primary,Athens,37.9842,23.7281,GRC,primary
SVK,Slovakia,HUN,Hungary,2022,450.07977,69.94193,Bratislava,48.1447,17.1128,SVK,primary,Budapest,47.4983,19.0408,HUN,primary
SVK,Slovakia,ITA,Italy,2022,0.36092123,0.043189913,Bratislava,48.1447,17.1128,SVK,primary,Rome,41.8931,12.4828,ITA,primary
SVK,Slovakia,NLD,Netherlands,2022,9.13625,1.623,Bratislava,48.1447,17.1128,SVK,primary,Amsterdam,52.3728,4.8936,NLD,primary
SVK,Slovakia,NLD,Netherlands,2022,9.13625,1.623,Bratislava,48.1447,17.1128,SVK,primary,The Hague,52.08,4.31,NLD,primary
SVK,Slovakia,NOR,Norway,2022,5.976051,0.874,Bratislava,48.1447,17.1128,SVK,primary,Oslo,59.9133,10.7389,NOR,primary
SVK,Slovakia,POL,Poland,2022,19.844496,3.610223,Bratislava,48.1447,17.1128,SVK,primary,Warsaw,52.23,21.0111,POL,primary
SVK,Slovakia,ROU,Romania,2022,301.94632,58.3318,Bratislava,48.1447,17.1128,SVK,primary,Bucharest,44.4325,26.1039,ROU,primary
SVK,Slovakia,SVN,Slovenia,2022,1.117552,0.15608,Bratislava,48.1447,17.1128,SVK,primary,Ljubljana,46.0514,14.5061,SVN,primary
SVK,Slovakia,ESP,Spain,2022,5.943996,16.1,Bratislava,48.1447,17.1128,SVK,primary,Madrid,40.4169,-3.7033,ESP,primary
SVK,Slovakia,CHE,Switzerland,2022,2.9476461,0.30999997,Bratislava,48.1447,17.1128,SVK,primary,Bern,46.948,7.4474,CHE,primary
VNM,Vietnam,ALB,Albania,2018,1658.1757,782.041,Hanoi,21,105.85,VNM,primary,Tirana,41.3272,19.8186,ALB,primary
VNM,Vietnam,DZA,Algeria,2018,132396.28,40342.66,Hanoi,21,105.85,VNM,primary,Algiers,36.7325,3.0872,DZA,primary
VNM,Vietnam,ARG,Argentina,2018,1731.7313,607.46436,Hanoi,21,105.85,VNM,primary,Buenos Aires,-34.6036,-58.3814,ARG,primary
VNM,Vietnam,AUS,Australia,2018,33418.062,12011.862,Hanoi,21,105.85,VNM,primary,Canberra,-35.2931,149.1269,AUS,primary
VNM,Vietnam,AUT,Austria,2018,6541.223,3070.82,Hanoi,21,105.85,VNM,primary,Vienna,48.2083,16.3725,AUT,primary
VNM,Vietnam,BHR,Bahrain,2018,35.970127,16.49,Hanoi,21,105.85,VNM,primary,Manama,26.2233,50.5875,BHR,primary
VNM,Vietnam,ARM,Armenia,2018,5754.843,2967.4155,Hanoi,21,105.85,VNM,primary,Yerevan,40.1814,44.5144,ARM,primary
VNM,Vietnam,BEL,Belgium,2018,111430.56,36614.727,Hanoi,21,105.85,VNM,primary,Brussels,50.8467,4.3525,BEL,primary
VNM,Vietnam,BIH,Bosnia Herzegovina,2018,1564.5328,746.3163,Hanoi,21,105.85,VNM,primary,Sarajevo,43.8564,18.4131,BIH,primary
VNM,Vietnam,BGR,Bulgaria,2018,5263.162,2576.931,Hanoi,21,105.85,VNM,primary,Sofia,42.6979,23.3217,BGR,primary
VNM,Vietnam,MMR,Myanmar,2018,292.95963,104.528015,Hanoi,21,105.85,VNM,primary,Rangoon,16.795,96.16,MMR,primary
VNM,Vietnam,MMR,Myanmar,2018,292.95963,104.528015,Hanoi,21,105.85,VNM,primary,Nay Pyi Taw,19.7475,96.115,MMR,primary
VNM,Vietnam,BLR,Belarus,2018,1603.7,746.756,Hanoi,21,105.85,VNM,primary,Minsk,53.9006,27.5586,BLR,primary
VNM,Vietnam,KHM,Cambodia,2018,358.7668,115.94316,Hanoi,21,105.85,VNM,primary,Phnom Penh,11.5696,104.921,KHM,primary
VNM,Vietnam,CAN,Canada,2018,9090.115,3197.919,Hanoi,21,105.85,VNM,primary,Ottawa,45.4247,-75.695,CAN,primary
VNM,Vietnam,CPV,Cabo Verde,2018,225.00278,85.08,Hanoi,21,105.85,VNM,primary,Praia,14.9177,-23.5092,CPV,primary
VNM,Vietnam,CHL,Chile,2018,9042.059,3339.0352,Hanoi,21,105.85,VNM,primary,Santiago,-33.4372,-70.6506,CHL,primary
VNM,Vietnam,CHN,China,2018,44282.69,16028.768,Hanoi,21,105.85,VNM,primary,Beijing,39.9067,116.3975,CHN,primary
VNM,Vietnam,COL,Colombia,2018,131.95512,46.816345,Hanoi,21,105.85,VNM,primary,Bogot谩,4.7111,-74.0722,COL,primary
VNM,Vietnam,CRI,Costa Rica,2018,30.72,9.360735,Hanoi,21,105.85,VNM,primary,San Jos茅,9.9325,-84.08,CRI,primary
VNM,Vietnam,HRV,Croatia,2018,3289.723,1136.8722,Hanoi,21,105.85,VNM,primary,Zagreb,45.8131,15.9772,HRV,primary
VNM,Vietnam,CUB,Cuba,2018,10877.501,4051.5,Hanoi,21,105.85,VNM,primary,Havana,23.1367,-82.3589,CUB,primary
VNM,Vietnam,CZE,Czech Republic,2018,2387.3428,962.1617,Hanoi,21,105.85,VNM,primary,Prague,50.0875,14.4214,CZE,primary
VNM,Vietnam,DNK,Denmark,2018,4479.1035,1645.0632,Hanoi,21,105.85,VNM,primary,Copenhagen,55.6805,12.5615,DNK,primary
VNM,Vietnam,DOM,Dominican Republic,2018,9088.307,3251.3594,Hanoi,21,105.85,VNM,primary,Santo Domingo,18.4764,-69.8933,DOM,primary
VNM,Vietnam,ECU,Ecuador,2018,12741.452,3978.627,Hanoi,21,105.85,VNM,primary,Quito,-0.22,-78.5125,ECU,primary
VNM,Vietnam,EST,Estonia,2018,150.61494,45.894096,Hanoi,21,105.85,VNM,primary,Tallinn,59.4372,24.7453,EST,primary
VNM,Vietnam,FIN,Finland,2018,2362.123,773.2255,Hanoi,21,105.85,VNM,primary,Helsinki,60.1708,24.9375,FIN,primary
VNM,Vietnam,FRA,France,2018,74186.805,23477.25,Hanoi,21,105.85,VNM,primary,Paris,48.8567,2.3522,FRA,primary
VNM,Vietnam,PYF,French Polynesia,2018,0.17149,0.06,Hanoi,21,105.85,VNM,primary,Papeete,-17.5334,-149.5667,PYF,primary
VNM,Vietnam,GEO,Georgia,2018,2319.5867,1225.512,Hanoi,21,105.85,VNM,primary,Tbilisi,41.7225,44.7925,GEO,primary
VNM,Vietnam,DEU,Germany,2018,443102.06,161871.31,Hanoi,21,105.85,VNM,primary,Berlin,52.52,13.405,DEU,primary
VNM,Vietnam,GRC,Greece,2018,19230.613,6155.408,Hanoi,21,105.85,VNM,primary,Athens,37.9842,23.7281,GRC,primary
VNM,Vietnam,HKG,"China, Hong Kong SAR",2018,1620.7065,580.5576,Hanoi,21,105.85,VNM,primary,Hong Kong,22.3,114.2,HKG,primary
VNM,Vietnam,HUN,Hungary,2018,57.526,28.738,Hanoi,21,105.85,VNM,primary,Budapest,47.4983,19.0408,HUN,primary
VNM,Vietnam,ISL,Iceland,2018,46.7378,17.219,Hanoi,21,105.85,VNM,primary,Reykjav铆k,64.1458,-21.9425,ISL,primary
VNM,Vietnam,IDN,Indonesia,2018,107045.25,39373.52,Hanoi,21,105.85,VNM,primary,Jakarta,-6.175,106.8275,IDN,primary
VNM,Vietnam,IRN,Iran,2018,9073.154,3721.14,Hanoi,21,105.85,VNM,primary,Tehran,35.6889,51.3897,IRN,primary
VNM,Vietnam,IRL,Ireland,2018,1945.0262,628.74554,Hanoi,21,105.85,VNM,primary,Dublin,53.3497,-6.2603,IRL,primary
VNM,Vietnam,ISR,Israel,2018,13066.092,4122.027,Hanoi,21,105.85,VNM,primary,Jerusalem,31.7789,35.2256,ISR,primary
VNM,Vietnam,ITA,Italy,2018,244423.39,87206.87,Hanoi,21,105.85,VNM,primary,Rome,41.8931,12.4828,ITA,primary
VNM,Vietnam,JPN,Japan,2018,178624.64,64373.92,Hanoi,21,105.85,VNM,primary,Tokyo,35.687,139.7495,JPN,primary
VNM,Vietnam,KAZ,Kazakhstan,2018,2.67721,1.91732,Hanoi,21,105.85,VNM,primary,Astana,51.1472,71.4222,KAZ,primary
VNM,Vietnam,JOR,Jordan,2018,29.084513,12.6,Hanoi,21,105.85,VNM,primary,Amman,31.9497,35.9328,JOR,primary
VNM,Vietnam,KOR,"Korea, Republic",2018,53476.336,19321.682,Hanoi,21,105.85,VNM,primary,Seoul,37.5667,126.9833,KOR,primary
VNM,Vietnam,KWT,Kuwait,2018,1005.9619,355.4602,Hanoi,21,105.85,VNM,primary,Kuwait City,29.3697,47.9783,KWT,primary
VNM,Vietnam,LAO,Lao PDR,2018,231.3979,70.50958,Hanoi,21,105.85,VNM,primary,Vientiane,17.98,102.63,LAO,primary
VNM,Vietnam,LBN,Lebanon,2018,2791.9602,1522.78,Hanoi,21,105.85,VNM,primary,Beirut,33.8981,35.5058,LBN,primary
VNM,Vietnam,LVA,Latvia,2018,665.0372,232.07695,Hanoi,21,105.85,VNM,primary,Riga,56.9475,24.1069,LVA,primary
VNM,Vietnam,LTU,Lithuania,2018,1269.8704,403.58957,Hanoi,21,105.85,VNM,primary,Vilnius,54.6872,25.28,LTU,primary
VNM,Vietnam,LUX,Luxembourg,2018,0.356758,0.12,Hanoi,21,105.85,VNM,primary,Luxembourg,49.6117,6.1319,LUX,primary
VNM,Vietnam,MDG,Madagascar,2018,73.77917,38.4,Hanoi,21,105.85,VNM,primary,Antananarivo,-18.91,47.525,MDG,primary
VNM,Vietnam,MYS,Malaysia,2018,62345.977,23614.531,Hanoi,21,105.85,VNM,primary,Kuala Lumpur,3.1686,101.698,MYS,primary
VNM,Vietnam,MYS,Malaysia,2018,62345.977,23614.531,Hanoi,21,105.85,VNM,primary,Putrajaya,2.914,101.7019,MYS,primary
VNM,Vietnam,MUS,Mauritius,2018,31.533518,9.626,Hanoi,21,105.85,VNM,primary,Port Louis,-20.1644,57.5042,MUS,primary
VNM,Vietnam,MEX,Mexico,2018,42282.945,13135.22,Hanoi,21,105.85,VNM,primary,Mexico City,19.4333,-99.1333,MEX,primary
VNM,Vietnam,MNE,Montenegro,2018,147.91135,84.5495,Hanoi,21,105.85,VNM,primary,Podgorica,42.4414,19.2628,MNE,primary
VNM,Vietnam,MAR,Morocco,2018,16766.852,6171.1045,Hanoi,21,105.85,VNM,primary,Rabat,34.0209,-6.8416,MAR,primary
VNM,Vietnam,MAR,Morocco,2018,16766.852,6171.1045,Hanoi,21,105.85,VNM,primary,Tifariti,26.158,-10.567,MAR,primary
VNM,Vietnam,OMN,Oman,2018,319.0247,156.176,Hanoi,21,105.85,VNM,primary,Muscat,23.6139,58.5922,OMN,primary
VNM,Vietnam,NLD,Netherlands,2018,17167.951,5942.005,Hanoi,21,105.85,VNM,primary,Amsterdam,52.3728,4.8936,NLD,primary
VNM,Vietnam,NLD,Netherlands,2018,17167.951,5942.005,Hanoi,21,105.85,VNM,primary,The Hague,52.08,4.31,NLD,primary
VNM,Vietnam,NZL,New Zealand,2018,4013.9854,1447.361,Hanoi,21,105.85,VNM,primary,Wellington,-41.2889,174.7772,NZL,primary
VNM,Vietnam,NIC,Nicaragua,2018,0.04057,0.009,Hanoi,21,105.85,VNM,primary,Managua,12.1364,-86.2514,NIC,primary
VNM,Vietnam,NOR,Norway,2018,876.6986,322.20764,Hanoi,21,105.85,VNM,primary,Oslo,59.9133,10.7389,NOR,primary
VNM,Vietnam,PAN,Panama,2018,585.6456,230.00511,Hanoi,21,105.85,VNM,primary,Panama City,8.9711,-79.5347,PAN,primary
VNM,Vietnam,PHL,Philippines,2018,69096.02,24850.3,Hanoi,21,105.85,VNM,primary,Manila,14.5958,120.9772,PHL,primary
VNM,Vietnam,POL,Poland,2018,36961.082,16141.006,Hanoi,21,105.85,VNM,primary,Warsaw,52.23,21.0111,POL,primary
VNM,Vietnam,PRT,Portugal,2018,31579.562,11296.556,Hanoi,21,105.85,VNM,primary,Lisbon,38.7122,-9.134,PRT,primary
VNM,Vietnam,ROU,Romania,2018,6231.711,2252.841,Hanoi,21,105.85,VNM,primary,Bucharest,44.4325,26.1039,ROU,primary
VNM,Vietnam,RUS,Russian Federation,2018,153921.88,56523.195,Hanoi,21,105.85,VNM,primary,Moscow,55.7506,37.6175,RUS,primary
VNM,Vietnam,SAU,Saudi Arabia,2018,249.02411,85.32084,Hanoi,21,105.85,VNM,primary,Riyadh,24.65,46.71,SAU,primary
VNM,Vietnam,SEN,Senegal,2018,288,87.75689,Hanoi,21,105.85,VNM,primary,Dakar,14.6726,-17.432,SEN,primary
VNM,Vietnam,SRB,Serbia,2018,5913.8,3012.1199,Hanoi,21,105.85,VNM,primary,Belgrade,44.8178,20.4569,SRB,primary
VNM,Vietnam,IND,India,2018,89148.25,33789.367,Hanoi,21,105.85,VNM,primary,New Delhi,28.6139,77.2089,IND,primary
VNM,Vietnam,SGP,Singapore,2018,919.02014,326.9614,Hanoi,21,105.85,VNM,primary,Singapore,1.3,103.8,SGP,primary
VNM,Vietnam,SVK,Slovakia,2018,2616.295,1214.414,Hanoi,21,105.85,VNM,primary,Bratislava,48.1447,17.1128,SVK,primary
VNM,Vietnam,SVN,Slovenia,2018,6829.0615,2238.9326,Hanoi,21,105.85,VNM,primary,Ljubljana,46.0514,14.5061,SVN,primary
VNM,Vietnam,ZAF,South Africa,2018,17440.176,6445.68,Hanoi,21,105.85,VNM,primary,Cape Town,-33.9253,18.4239,ZAF,primary
VNM,Vietnam,ZAF,South Africa,2018,17440.176,6445.68,Hanoi,21,105.85,VNM,primary,Pretoria,-25.7461,28.1881,ZAF,primary
VNM,Vietnam,ZAF,South Africa,2018,17440.176,6445.68,Hanoi,21,105.85,VNM,primary,Bloemfontein,-29.1167,26.2167,ZAF,primary
VNM,Vietnam,ESP,Spain,2018,207765.77,76037.96,Hanoi,21,105.85,VNM,primary,Madrid,40.4169,-3.7033,ESP,primary
VNM,Vietnam,SWE,Sweden,2018,7811.669,2723.2346,Hanoi,21,105.85,VNM,primary,Stockholm,59.3275,18.0547,SWE,primary
VNM,Vietnam,CHE,Switzerland,2018,11124.706,4809.9727,Hanoi,21,105.85,VNM,primary,Bern,46.948,7.4474,CHE,primary
VNM,Vietnam,THA,Thailand,2018,100007.15,36675.562,Hanoi,21,105.85,VNM,primary,Bangkok,13.7525,100.4942,THA,primary
VNM,Vietnam,ARE,United Arab Emirates,2018,1317.0789,468.17194,Hanoi,21,105.85,VNM,primary,Abu Dhabi,24.4667,54.3667,ARE,primary
VNM,Vietnam,TUN,Tunisia,2018,26620.139,9929.871,Hanoi,21,105.85,VNM,primary,Tunis,36.8064,10.1817,TUN,primary
VNM,Vietnam,TUR,Turkey,2018,1489.9335,493.9472,Hanoi,21,105.85,VNM,primary,Ankara,39.93,32.85,TUR,primary
VNM,Vietnam,UKR,Ukraine,2018,12057.055,4440.026,Hanoi,21,105.85,VNM,primary,Kyiv,50.45,30.5233,UKR,primary
VNM,Vietnam,MKD,North Macedonia,2018,1838.2179,880.411,Hanoi,21,105.85,VNM,primary,Skopje,41.9961,21.4317,MKD,primary
VNM,Vietnam,EGY,Egypt,2018,24627.99,7802.834,Hanoi,21,105.85,VNM,primary,Cairo,30.0444,31.2358,EGY,primary
VNM,Vietnam,GBR,United Kingdom,2018,95972.41,34536.12,Hanoi,21,105.85,VNM,primary,London,51.5072,-0.1275,GBR,primary
VNM,Vietnam,USA,United States,2018,318570.3,116915.125,Hanoi,21,105.85,VNM,primary,Washington,38.9047,-77.0163,USA,primary
VNM,Vietnam,UZB,Uzbekistan,2018,27.15,10.05,Hanoi,21,105.85,VNM,primary,Tashkent,41.3111,69.2797,UZB,primary
VNM,Vietnam,VEN,Venezuela,2018,6146.253,1872.8335,Hanoi,21,105.85,VNM,primary,Caracas,10.4806,-66.9036,VEN,primary
VNM,Vietnam,ALB,Albania,2019,2196.4578,1191.323,Hanoi,21,105.85,VNM,primary,Tirana,41.3272,19.8186,ALB,primary
VNM,Vietnam,DZA,Algeria,2019,110617.6,69402.78,Hanoi,21,105.85,VNM,primary,Algiers,36.7325,3.0872,DZA,primary
VNM,Vietnam,AND,Andorra,2019,5.903218,2.997,Hanoi,21,105.85,VNM,primary,Andorra la Vella,42.5,1.5,AND,primary
VNM,Vietnam,ARG,Argentina,2019,928.01843,584.5553,Hanoi,21,105.85,VNM,primary,Buenos Aires,-34.6036,-58.3814,ARG,primary
VNM,Vietnam,AUS,Australia,2019,28540.496,17068.91,Hanoi,21,105.85,VNM,primary,Canberra,-35.2931,149.1269,AUS,primary
VNM,Vietnam,AUT,Austria,2019,7747.547,4168.29,Hanoi,21,105.85,VNM,primary,Vienna,48.2083,16.3725,AUT,primary
VNM,Vietnam,BHR,Bahrain,2019,14.90753,5.8,Hanoi,21,105.85,VNM,primary,Manama,26.2233,50.5875,BHR,primary
VNM,Vietnam,BGD,Bangladesh,2019,16.9722,6.06,Hanoi,21,105.85,VNM,primary,Dhaka,23.7289,90.3944,BGD,primary
